id,year,total_citations
W1995613787,2017,7
W2126741784,2010,2
W2152391571,2010,0
W2137197875,2010,16
W2114651926,2010,32
W2126846369,2010,8
W2117174931,2010,5
W2169705202,2010,1
W2163339655,2010,2
W2143725990,2010,4
W1969539460,2010,0
W2141827635,2010,9
W2132385828,2010,3
W2170854835,2010,4
W2171366071,2010,18
W2158764709,2010,0
W2101875746,2010,4
W2166261239,2010,11
W2167011559,2010,1
W2046714461,2010,9
W2117299321,2010,0
W2106366041,2010,2
W2166090580,2010,7
W2164616135,2010,7
W2122118920,2010,0
W2154393589,2010,12
W2156204145,2010,45
W2119690161,2010,5
W2109119561,2010,1
W2155138741,2010,0
W2147062644,2010,36
W2142972337,2010,3
W2156876700,2010,3
W2134142311,2010,0
W2135100707,2010,19
W2159936057,2010,27
W2098942126,2010,5
W2113323428,2010,3
W2059972655,2010,13
W2101099609,2010,9
W2046927964,2010,1
W2145496215,2010,5
W2144968255,2010,22
W2105955555,2010,5
W2151882909,2010,7
W2097161744,2010,3
W2158438371,2010,0
W2294831722,2010,31
W2072566697,2010,3
W2018707464,2010,0
W2014973761,2010,0
W2029945175,2010,0
W2045585337,2010,7
W2026971181,2010,0
W2039488353,2010,2
W2006284054,2010,10
W2167538453,2010,6
W2001487069,2010,18
W1985772331,2010,1
W2083433035,2010,3
W1996937933,2010,0
W2010458723,2010,0
W1981325128,2010,23
W1963502684,2010,5
W1968279602,2010,1
W1973260888,2010,0
W1976606085,2010,9
W2027714334,2010,16
W2020369652,2010,11
W2085466647,2010,16
W2030391899,2010,8
W2056618433,2010,3
W2080417696,2010,36
W1993113287,2010,0
W2059542885,2010,6
W2029661605,2010,5
W2073498395,2010,0
W2052795114,2010,0
W2057272667,2010,0
W2036093426,2010,9
W339572299,2010,0
W1979863690,2010,17
W2003933781,2010,0
W1966457016,2010,13
W2025804044,2010,8
W2129892540,2010,5
W1997955001,2010,1
W1977235654,2010,1
W1963824676,2010,0
W2042215831,2010,10
W2109857088,2010,25
W2171575586,2010,23
W2158711339,2010,21
W2157689946,2010,9
W2123580097,2010,7
W2130154693,2010,20
W2116904179,2010,18
W2169112940,2010,29
W2108713782,2010,51
W2147377564,2010,4
W2156440763,2010,49
W2137725097,2010,6
W2141558464,2010,11
W2146266364,2010,18
W2129815685,2010,37
W2168705291,2010,15
W2157900633,2010,123
W2295609766,2010,10
W2133498673,2010,15
W2109727435,2010,30
W2141466899,2010,1
W2133571633,2010,16
W2106080720,2010,10
W2152460728,2010,15
W2130247386,2010,16
W2170910862,2010,11
W2133934472,2010,11
W2107416618,2010,4
W2126927905,2010,15
W2117006370,2010,26
W2128470028,2010,3
W2144705142,2010,0
W2139079167,2010,9
W2120294815,2010,11
W1969581814,2010,10
W2028753963,2010,12
W2119981497,2010,0
W1972316918,2010,2
W2131433745,2010,5
W2038430224,2010,2
W2000830796,2010,7
W2110457937,2010,8
W2072965894,2010,4
W2135981746,2010,6
W2161171934,2010,2
W2099057501,2010,3
W2121995598,2010,16
W1983359980,2010,25
W1981176562,2010,2
W1979686514,2010,27
W2127302825,2010,3
W2163220482,2010,14
W2047828610,2010,26
W2105329815,2010,0
W2025941560,2010,0
W2150625481,2010,0
W2016759698,2010,0
W2155405213,2010,19
W2171615968,2010,7
W1991906508,2010,1
W2132680323,2010,1
W2131617079,2010,1
W1991352880,2010,3
W2133946031,2010,14
W2141672427,2010,0
W2123909791,2010,1
W2112179747,2010,41
W2141026840,2010,8
W1969759634,2010,0
W2055061536,2010,9
W2000685870,2010,2
W2100768746,2010,7
W2049807624,2010,2
W2047681559,2010,6
W2040104816,2010,3
W1973062532,2010,1
W2127775323,2010,23
W2068261792,2010,17
W2155054845,2010,1
W2143091899,2010,1
W2168573280,2010,22
W2293188682,2010,2
W2084767266,2010,7
W2128086789,2009,7
W2109911343,2009,19
W2161730051,2009,4
W2097788635,2009,7
W2115876851,2009,12
W2158213074,2009,13
W2156509965,2009,4
W2915459242,2009,13
W2149431522,2009,19
W2141069751,2009,14
W2119026951,2009,26
W2157931324,2009,12
W2122337603,2009,10
W2153717767,2009,16
W2137259724,2009,10
W2103589474,2009,14
W2169113748,2009,14
W2168877346,2009,4
W2163630648,2009,3
W2151007029,2009,8
W2169627453,2009,9
W2107876242,2009,11
W2171511904,2009,11
W2166928043,2009,13
W2011060348,2009,16
W2114689182,2009,11
W2124196561,2009,5
W2105242901,2009,12
W2105832013,2009,16
W2103652205,2009,7
W1965305253,2009,21
W2042044826,2009,17
W2016016887,2009,40
W2100828567,2009,8
W2096183185,2009,6
W2044135788,2009,17
W2086096184,2009,7
W2029630402,2009,3
W2005948381,2009,23
W2055621060,2009,6
W2063535907,2009,5
W2011751385,2009,3
W1964056524,2009,12
W2075038621,2009,39
W2007926133,2009,2
W1983362611,2009,11
W2112499754,2009,1
W1986725403,2009,9
W2100108891,2009,12
W2113534353,2009,18
W2142493242,2009,153
W2170083989,2009,18
W2152621157,2009,65
W1992765891,2009,26
W2011437534,2009,4
W2112250557,2009,15
W1998785512,2009,9
W2140381488,2009,27
W2097546690,2009,2
W2126056608,2009,3
W2161555761,2009,9
W2098072631,2009,40
W2135576300,2009,19
W2024290096,2009,29
W2016268421,2009,29
W2098417174,2009,45
W2097089704,2009,19
W2155987906,2009,5
W2117161218,2009,6
W2145441016,2009,10
W2095995627,2009,18
W1998180971,2009,3
W2155565025,2009,15
W2171240564,2009,20
W2115596386,2009,10
W2117088188,2009,53
W1992613028,2009,23
W2142424251,2009,2
W1971635125,2009,1
W2025394193,2009,37
W2039709915,2009,13
W2168161935,2009,4
W2101788159,2009,4
W2119452648,2009,46
W2026430486,2009,2
W2007488329,2009,5
W2156980556,2009,8
W2161587450,2009,25
W2149406594,2009,16
W2097057472,2008,6
W2101793629,2008,5
W2162205142,2008,20
W2140504904,2008,19
W2293090538,2008,38
W2142079034,2008,2
W2165471068,2008,5
W2112269749,2008,16
W2111400107,2008,17
W2131361270,2008,30
W2098491773,2008,21
W2101950132,2008,14
W2123958742,2008,1
W2144716277,2008,7
W2138953494,2008,12
W2109515884,2008,1
W2163363303,2008,22
W2123415944,2008,15
W2106877482,2008,4
W2135704815,2008,8
W2128681085,2008,5
W2156846700,2008,7
W2127020419,2008,9
W2103750759,2008,1
W2121976441,2008,5
W2013996050,2008,50
W1997901969,2008,21
W2077290111,2008,10
W2082471240,2008,7
W2090239678,2008,6
W2060669545,2008,7
W2063340904,2008,6
W2069469539,2008,26
W2142495500,2008,6
W2122863437,2008,3
W1975411458,2008,14
W2130438374,2008,18
W2113386367,2008,30
W2157348185,2008,18
W2166530471,2008,14
W2108230739,2008,68
W2146055051,2008,9
W2148056538,2008,36
W2105535124,2008,12
W2162260630,2008,14
W2126585434,2008,9
W2143938010,2008,8
W2132774043,2008,21
W2122814890,2008,9
W2110080554,2008,79
W2046252734,2008,27
W2147997165,2008,53
W2139262486,2008,17
W2158943277,2008,15
W2029155494,2008,8
W2169444167,2008,2
W2164038168,2008,17
W2113384415,2008,6
W2129130427,2008,9
W2088806764,2008,3
W2115890908,2008,13
W2153917784,2008,1
W2042724135,2008,6
W1993766194,2008,15
W2136496323,2008,3
W2158870854,2008,24
W2019428499,2008,5
W2072589092,2008,3
W2130134933,2008,3
W2027322876,2008,4
W2099439276,2008,5
W2100786833,2008,15
W2116153763,2008,26
W2064854394,2008,15
W2159521238,2008,11
W2097546366,2008,21
W2037909550,2008,2
W2055948336,2008,12
W2156186295,2008,43
W2135779886,2007,5
W2113171990,2007,5
W2155132021,2007,24
W2124199658,2007,28
W2150049246,2007,6
W2107160002,2007,28
W2158707602,2007,13
W2131556053,2007,13
W2113992429,2007,8
W2159181935,2007,14
W2154047670,2007,10
W2129824539,2007,4
W2107712839,2007,4
W2116154101,2007,13
W2159223614,2007,6
W2116422120,2007,5
W2139982105,2007,12
W2126565921,2007,10
W2155963272,2007,2
W2070784608,2007,23
W1983948426,2007,27
W2162609414,2007,10
W1990419021,2007,30
W2125100130,2007,14
W2125141584,2007,6
W2157624985,2007,2
W2165966087,2007,10
W2101246814,2007,3
W2164223342,2007,21
W3151130557,2007,14
W2093903345,2007,33
W2168318855,2007,7
W4248481136,2007,59
W2146695947,2007,23
W2108808118,2007,3
W2156017999,2007,13
W2150085383,2007,65
W2125215841,2007,93
W2108458429,2007,46
W2156830495,2007,8
W2122991194,2007,7
W2115517714,2007,20
W2105894416,2007,10
W2119828234,2007,100
W2150770193,2007,14
W2111347866,2007,71
W2165467901,2007,20
W2105552354,2007,58
W2148725305,2007,4
W2152922709,2007,82
W2161133721,2007,126
W2105893525,2007,38
W2112426855,2007,27
W2109650788,2007,12
W1601859143,2007,21
W2126014629,2007,4
W1504523017,2007,7
W1504007998,2007,1
W2285670967,2007,15
W1495123920,2007,1
W2125115238,2007,12
W1486120306,2007,3
W1538591984,2007,8
W1866493243,2007,6
W2106692000,2007,7
W2118302132,2007,8
W2097797019,2006,5
W2171602937,2006,5
W2154069299,2006,26
W2128205813,2006,7
W2159859907,2006,5
W2150415161,2006,17
W2155222639,2006,16
W2131706088,2006,16
W2107135270,2006,4
W2140700264,2006,12
W2138291113,2006,1
W2148420597,2006,24
W2136645720,2006,9
W2154503164,2006,25
W2134865795,2006,4
W2118627609,2006,3
W2116781100,2006,4
W2100632417,2006,4
W2122412388,2006,3
W2109968850,2006,13
W2129086861,2006,44
W2160583131,2006,7
W2132933030,2006,11
W2100321998,2006,3
W2155417171,2006,7
W2131493622,2006,33
W2136771689,2006,10
W2108896137,2006,8
W2167797188,2006,21
W2132773990,2006,7
W2121065592,2006,8
W2153431389,2006,2
W2069798399,2006,3
W2140293566,2006,10
W2165544866,2006,15
W2132844538,2006,4
W1996908850,2006,6
W2131263624,2006,5
W2131548207,2006,30
W2152245018,2006,21
W2167121457,2006,22
W2170061697,2006,11
W2145640629,2006,93
W2158378644,2006,23
W2128712108,2006,39
W2096070028,2006,21
W2001084593,2006,24
W2167306162,2006,46
W2147823926,2006,20
W2151620113,2006,2
W2119193164,2006,10
W2146279766,2006,15
W1987522255,2006,7
W1607158209,2006,3
W1510645397,2006,6
W2155052436,2006,10
W1481928537,2006,1
W2167302705,2006,5
W1490291137,2006,4
W2167889627,2006,6
W2099984385,2006,7
W1488041740,2006,6
W2153039146,2006,40
W2120573711,2005,13
W2128769229,2005,20
W2122281356,2005,2
W2116938231,2005,15
W2144801457,2005,7
W2167433674,2005,16
W2129592894,2005,4
W2113270839,2005,9
W2170656593,2005,7
W2147842609,2005,2
W2130190685,2005,7
W2127980861,2005,8
W2134582901,2005,9
W2163713174,2005,11
W2115123363,2005,6
W2141439248,2005,6
W2145947258,2005,6
W2157541444,2005,3
W2096484428,2005,24
W2117698763,2005,12
W2294163059,2005,6
W2110605989,2005,2
W2141967029,2005,5
W2142068257,2005,34
W2142822968,2005,17
W2152935971,2005,25
W2097284091,2005,36
W2124431309,2005,11
W2133177881,2005,8
W2153620664,2005,13
W2137301032,2005,2
W2141364561,2005,29
W2138434937,2005,12
W2167915891,2005,7
W2150925050,2005,15
W1593641494,2005,38
W2096080031,2005,53
W1487602974,2005,8
W1512287614,2005,95
W1775412516,2005,13
W2166947480,2005,36
W2155540629,2005,6
W2097924927,2005,15
W1546650522,2005,37
W2052606569,2005,11
W2107792420,2005,5
W1498299056,2005,6
W1502600718,2005,6
W1573951906,2005,10
W2151412705,2005,6
W1484344574,2005,3
W2152122225,2005,7
W2136365714,2005,14
W2159860516,2004,7
W2130655139,2004,2
W2169576231,2004,1
W2164042211,2004,7
W2170839387,2004,14
W2121698026,2004,12
W2537228944,2004,4
W2149309906,2004,11
W2111871057,2004,8
W2145347746,2004,32
W2104290891,2004,10
W2146310032,2004,14
W4233070958,2004,18
W3142947634,2004,46
W2044145621,2004,29
W2114989451,2004,20
W3145415595,2004,2
W3152038503,2004,7
W3139661953,2004,22
W2118908268,2004,39
W2104706725,2004,29
W4233422246,2004,29
W3145400876,2004,9
W2166775858,2004,14
W2054501662,2004,11
W2089657241,2004,9
W2099757839,2004,6
W2108443799,2004,8
W1973733286,2004,35
W2133013573,2004,15
W2111122424,2004,20
W1551898434,2003,20
W3151224251,2003,47
W2119570434,2003,16
W2102530643,2003,24
W2167196980,2003,5
W2104441030,2003,49
W2107679877,2003,6
W2144562866,2003,3
W2126560733,2003,22
W2141763411,2003,19
W1998404833,2003,12
W2097621063,2003,16
W2098376727,2003,4
W4250776769,2003,10
W2147591526,2003,7
W2146481568,2003,8
W2114039576,2003,25
W2156700256,2003,14
W2144769479,2003,4
W2124832696,2003,5
W2131898753,2003,38
W2157524260,2003,7
W2104075446,2003,17
W2165915693,2003,10
W2110746712,2003,14
W2100973677,2003,20
W2145800914,2003,47
W1567502308,2003,10
W1518163708,2003,17
W2114005694,2003,27
W3144058794,2002,2
W3146761106,2002,23
W3142777835,2002,4
W2157677944,2002,1
W3141857971,2002,16
W2119828687,2002,11
W4253173415,2002,7
W2122513521,2002,4
W2129676055,2002,9
W3147531414,2002,3
W2117764062,2002,11
W2151933245,2002,11
W2129543445,2002,6
W2142244001,2002,17
W2142115640,2002,36
W2167983404,2002,30
W2123697491,2002,11
W2121955354,2002,28
W2156136663,2002,20
W2111887035,2002,3
W2132035930,2002,11
W2098300754,2002,10
W2149162697,2002,2
W1561234899,2002,5
W1529285077,2002,1
W1585297471,2002,22
W2127798199,2001,11
W2145548519,2001,1
W2122508669,2001,5
W2131621291,2001,13
W2138979757,2001,12
W3141149520,2001,42
W2108682302,2001,15
W2119622165,2001,9
W2544794140,2001,13
W4255556671,2001,7
W2098241120,2001,20
W2138658268,2001,9
W2157437154,2001,4
W2133062512,2001,13
W2097236039,2001,36
W56227424,2001,1
W2111967893,2001,15
W1884010341,2001,8
W2065380250,2000,13
W2031478518,2000,5
W1981690550,2000,3
W2052661379,2000,9
W3149323146,2000,2
W2027281090,2000,6
W3144372682,2000,21
W3151348532,2000,14
W2164244016,2000,34
W2169530138,2000,5
W2170176070,2000,2
W2114313114,2000,43
W2143079781,2000,6
W4230696817,2000,24
W3141241810,1999,4
W2169816546,1999,6
W2540198878,1999,16
W3152296259,1999,2
W4245245049,1999,21
W3149175271,1999,22
W2018246367,1999,16
W3147279153,1999,30
W2095105262,1999,36
W2090088512,1999,26
W2111263072,1999,51
W1735790193,1999,39
W4249393364,1999,13
W1614123336,1999,4
W2134056613,1999,4
W2067634031,1999,5
W3147583786,1998,23
W3150164464,1998,5
W3144437408,1998,19
W2126053368,1998,24
W2295335535,1998,12
W2150797568,1998,6
W3146226471,1998,6
W3146575037,1998,30
W1755209849,1998,34
W1613201427,1998,42
W3150094105,1997,9
W3151945894,1997,26
W4237729466,1997,5
W2097405194,1997,12
W2011658854,1997,38
W1977532084,1997,9
W3142817669,1997,4
W2108870690,1997,9
W1968305696,1997,28
W1571662292,1997,5
W2913872186,1997,22
W1617242785,1997,28
W1987831789,1997,16
W2145519405,1996,18
W2096697416,1996,4
W3145314891,1996,36
W2040662088,1996,5
W4244065811,1996,18
W3147963387,1996,26
W2152819341,1996,4
W2144373617,1996,16
W2025095868,1996,10
W2128938146,1996,55
W2103210990,1995,7
W4233757823,1995,27
W4229549269,1995,2
W2106016501,1995,6
W4249906271,1995,5
W2116680597,1995,16
W4233881202,1995,35
W2165401058,1995,7
W4254368221,1995,2
W2535433266,1995,14
W2013088214,1995,22
W2141018272,1995,60
W2026506423,1995,53
W4256596898,1994,23
W1978073473,1994,11
W4246881331,1994,5
W2017018978,1994,54
W2079380280,1993,21
W2101990964,1993,16
W2125944019,1993,22
W2143967859,1993,7
W4248054006,1992,13
W4236083265,1992,29
W2122089115,1992,6
W4242483164,1991,22
W2171846534,1991,3
W4239607958,1991,19
W2114975239,1991,15
W4245891287,1991,80
W4245217443,1990,30
W2155399968,1990,5
W4250305371,1990,25
W4255692800,1990,73
W2085224306,1990,6
